place_id,date_published,comment,checkin_rating,accuracy_rating,value_rating,communication_rating,cleanliness_rating,location_rating,place_id
71,Sun Mar 29 2020 16:06:01 GMT-0700 (Pacific Daylight Time),Excepturi ut omnis et soluta et. Alias neque blanditiis error autem. Deserunt eaque ut labore.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Thu Jan 02 2020 19:33:36 GMT-0800 (Pacific Standard Time),Totam rerum atque culpa molestiae minus est dicta temporibus. Quas quae ut voluptate ut fugiat qui voluptatibus alias. Est qui ut asperiores. Quas nulla neque libero. Sed et facilis et quam facere nostrum.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Tue Feb 11 2020 00:11:07 GMT-0800 (Pacific Standard Time),Et occaecati sunt veritatis corrupti non voluptatem cumque omnis enim. Quis facere consequatur alias eaque eius. Eos qui consequatur ad sapiente reprehenderit. Ut sint assumenda ad ipsam facilis quas sit occaecati debitis. Similique quis voluptas aut nihil ipsam.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Fri Apr 17 2020 15:25:31 GMT-0700 (Pacific Daylight Time),Iure sed reiciendis illo ea. Exercitationem tempore est maiores ea. Voluptatum et facilis maxime enim nisi quisquam nesciunt. Ratione cumque quia aperiam et laborum et debitis. Illum architecto modi cum est voluptates adipisci.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Tue May 19 2020 13:40:07 GMT-0700 (Pacific Daylight Time),Ipsam velit alias sapiente. Expedita in veritatis.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Tue Mar 24 2020 18:54:09 GMT-0700 (Pacific Daylight Time),Eveniet aut expedita. Dolorem voluptatum illum quos. Voluptatem fuga suscipit est aut. Voluptas recusandae praesentium ut qui cumque exercitationem reprehenderit. Dignissimos voluptas praesentium facilis. Eius aut aut provident sed nihil quas itaque aut eum.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Thu Apr 30 2020 00:32:58 GMT-0700 (Pacific Daylight Time),Enim placeat sequi eveniet cupiditate eveniet. Et perspiciatis nihil occaecati sed. Ea qui praesentium temporibus dolorum quo quidem rerum omnis. Quos temporibus fuga sit facilis illo rem.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Thu May 07 2020 12:45:36 GMT-0700 (Pacific Daylight Time),Laboriosam enim repudiandae aut ut. Dolor eveniet quisquam aut repellendus atque.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Tue May 19 2020 02:30:51 GMT-0700 (Pacific Daylight Time),Dolores et dolor possimus. Provident iusto nostrum non.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Sun Mar 01 2020 22:58:16 GMT-0800 (Pacific Standard Time),Et fugiat et reprehenderit omnis dolorum voluptatem. Aliquid et placeat.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Fri Mar 06 2020 15:52:52 GMT-0800 (Pacific Standard Time),Doloremque ut labore non at eligendi nisi. Consequatur cumque omnis repudiandae numquam ducimus recusandae et aut a. Dolores cumque quo quibusdam aut nihil magnam.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Sun Jan 26 2020 01:02:38 GMT-0800 (Pacific Standard Time),Veniam et molestias sunt. Ipsa voluptatum ut quod tempore iure assumenda sed qui veniam. Dolore cum sed vitae sit officiis. Amet laboriosam enim dolorum aut quos modi est.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Sat May 02 2020 23:38:48 GMT-0700 (Pacific Daylight Time),Qui tempore et ipsa veritatis accusamus numquam. Velit ut voluptatum tempore. Architecto dolor voluptates consectetur nesciunt beatae quo culpa et voluptates.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Thu Mar 26 2020 20:26:00 GMT-0700 (Pacific Daylight Time),Dignissimos omnis incidunt porro voluptates et omnis est explicabo modi. Saepe optio sint laboriosam molestias. Praesentium ex voluptatem sed harum recusandae aut reiciendis consequuntur assumenda. Reprehenderit eos reprehenderit voluptas a. Assumenda similique quod sint nemo repudiandae iste nulla.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Thu Feb 27 2020 19:02:20 GMT-0800 (Pacific Standard Time),Voluptas sunt perferendis suscipit libero enim reprehenderit eos. Incidunt expedita iste.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Tue May 05 2020 17:07:58 GMT-0700 (Pacific Daylight Time),Vel natus velit. Error harum quod vitae cumque reprehenderit perferendis earum. Animi odit nostrum hic. Non iure aut aut est.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Sun Mar 01 2020 01:52:28 GMT-0800 (Pacific Standard Time),Voluptate corrupti voluptatem. Placeat rem laborum dolores aut dolor qui nihil ipsum. Repellendus fugit nisi vel nemo. Et voluptatem voluptatibus.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Mon Mar 30 2020 22:50:16 GMT-0700 (Pacific Daylight Time),Aut officiis quas quasi et laboriosam rerum repellat. Culpa delectus et et non est. Temporibus modi nemo. Quod velit minima sed velit doloremque fugit veniam. Sit soluta natus fugiat odit voluptate necessitatibus.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Sat Jan 25 2020 20:08:54 GMT-0800 (Pacific Standard Time),Fugiat sint dolore et non minima ipsum. Nulla a temporibus excepturi iure nostrum.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Thu Jan 09 2020 11:18:24 GMT-0800 (Pacific Standard Time),Aliquid vitae et inventore vel aut vel voluptate. Ducimus fuga qui aut sed at voluptatibus aspernatur tempore. Sed dolor labore totam qui ipsum assumenda. Ut et ut eum ut vero nobis. Aliquid ex porro occaecati quia sunt id harum. Vero laborum optio eos praesentium aspernatur tenetur iste nisi.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Wed May 27 2020 23:39:29 GMT-0700 (Pacific Daylight Time),Natus nemo dignissimos iure. Voluptas aut magni placeat ad distinctio beatae aliquam odit qui. Sapiente quo modi aut quas perspiciatis aspernatur hic non. Consectetur modi est omnis ipsam officiis at quo ducimus. Cupiditate ut voluptas laudantium minus.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Thu Mar 12 2020 09:54:31 GMT-0700 (Pacific Daylight Time),Quidem qui similique voluptatum in similique. Quaerat voluptatibus est soluta ipsa consectetur cumque praesentium ut. Totam asperiores iusto qui doloremque.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Wed Mar 11 2020 03:14:18 GMT-0700 (Pacific Daylight Time),Odit voluptas odit praesentium ea sit dolore sunt vero molestias. Quia ad aliquid reiciendis deleniti nulla nulla debitis et. Aut error omnis blanditiis fugit aut voluptates consectetur. Quia doloribus quibusdam dolorem in officia exercitationem odit laboriosam. Est qui sed. Autem nemo maiores libero dicta sint.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Thu Apr 09 2020 07:04:22 GMT-0700 (Pacific Daylight Time),Ut pariatur exercitationem eum temporibus beatae vel qui. Minima aut quia qui ea blanditiis tenetur in. Doloribus ipsum numquam laudantium quae earum alias. Ratione ea reiciendis saepe ea iste id aut. Exercitationem neque ipsa fugiat omnis quis odio non debitis. Id repellendus debitis et dolorum et aut molestias consequatur.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Sat Jan 11 2020 01:00:18 GMT-0800 (Pacific Standard Time),Quisquam minus occaecati. A harum reiciendis earum qui et ut at earum blanditiis. Temporibus voluptas doloribus dolores sapiente reprehenderit autem asperiores sed.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Sun Apr 19 2020 06:05:08 GMT-0700 (Pacific Daylight Time),Numquam atque perferendis doloremque explicabo beatae. Odio corrupti maxime excepturi quia eligendi quis temporibus molestiae.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Wed May 13 2020 00:11:01 GMT-0700 (Pacific Daylight Time),Debitis saepe harum qui laborum aut ipsa corrupti unde architecto. Odio magnam quia voluptatem temporibus fugit qui dicta. Aliquam aut ipsum fugiat recusandae qui autem recusandae ut officiis. Dolor magni dolorem quisquam suscipit et occaecati id. Animi doloremque est. Ad aperiam aut esse rerum quam doloremque pariatur qui.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Fri Jan 03 2020 22:26:54 GMT-0800 (Pacific Standard Time),Enim corporis autem corporis ratione est aperiam. Quasi voluptatibus provident non voluptatem voluptates ipsum ea omnis quisquam.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Mon Jan 13 2020 03:55:04 GMT-0800 (Pacific Standard Time),Ad eos magnam est aut earum. Voluptas nostrum vel commodi facere atque in iusto facere ducimus. Voluptatum et praesentium sit ut quia rem est. Et aliquam sed corporis deserunt velit sed. Mollitia dolorem et ut ab nostrum ducimus. In quis sed rerum sit et veniam rerum.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Thu Feb 06 2020 23:46:16 GMT-0800 (Pacific Standard Time),Sit commodi blanditiis. Voluptas illo aspernatur sed. Ex non laborum vitae. Reiciendis eius repellendus amet quia. Temporibus eveniet ea.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Wed Jan 01 2020 01:13:13 GMT-0800 (Pacific Standard Time),Recusandae consequatur consequatur quia recusandae rerum quia. Blanditiis mollitia odit cum veniam assumenda totam hic saepe. Quis minus sunt blanditiis autem enim.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Sat Jan 25 2020 19:55:18 GMT-0800 (Pacific Standard Time),Ad non beatae repellat mollitia voluptate veritatis. Et voluptas nihil delectus quam quia.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Sat Mar 07 2020 04:58:58 GMT-0800 (Pacific Standard Time),Explicabo vero vel molestias quod amet. Eveniet facere et alias numquam accusamus fugit harum accusamus. Ipsum aspernatur modi. Pariatur inventore et optio inventore mollitia vero. Corporis beatae tempora et consequuntur qui explicabo dolore nihil.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Mon Mar 30 2020 22:37:07 GMT-0700 (Pacific Daylight Time),Possimus unde ut cum minima quia eius. Sed voluptatem quibusdam et voluptatem et. Itaque officia quia magni voluptatem. Iure sed labore eius quod quasi enim.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Sun Jan 12 2020 00:03:10 GMT-0800 (Pacific Standard Time),Velit quo et iusto ut asperiores nemo. Quisquam incidunt molestiae aperiam sint exercitationem nostrum. Natus in non sit sint adipisci enim labore. Dolorem asperiores facilis. Qui et dolor delectus. Molestiae rerum et quia ducimus illo saepe.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Sun May 17 2020 15:14:41 GMT-0700 (Pacific Daylight Time),Et dolores sapiente corporis modi animi laboriosam dolorem. Ducimus voluptas quisquam necessitatibus quia.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Fri May 08 2020 23:51:22 GMT-0700 (Pacific Daylight Time),Consequatur sit ut aut ut quia odio velit omnis pariatur. Nihil quibusdam ad. Id dicta quisquam provident aut minus doloremque minima. Modi impedit aut.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Sun Feb 09 2020 20:59:12 GMT-0800 (Pacific Standard Time),Delectus quo similique porro. Nihil ipsa optio. Non tempore iusto necessitatibus sit non aliquam laboriosam saepe. Officia et mollitia dolorem consectetur. Nesciunt aut commodi unde optio libero doloribus rerum vitae.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Fri Mar 06 2020 14:12:11 GMT-0800 (Pacific Standard Time),Et dolor quia quo expedita qui culpa. Enim est rerum maxime molestias ut. Consequatur sint aut ea possimus. Excepturi provident magni.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Sun May 03 2020 15:47:41 GMT-0700 (Pacific Daylight Time),Velit perspiciatis maxime. Omnis nisi iusto et rerum in. Velit temporibus eos. Quo voluptas sapiente repellendus necessitatibus reprehenderit est velit ex. Aut est accusantium in quaerat eos sed. Et enim sequi mollitia voluptate non eum deserunt cumque magnam.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Thu Feb 13 2020 13:53:28 GMT-0800 (Pacific Standard Time),Quam fugit sed voluptatem maiores. Provident libero a quae consequatur eaque occaecati.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Thu May 28 2020 07:42:56 GMT-0700 (Pacific Daylight Time),Deleniti ab labore sit non. At officiis minus id est sit. Alias eveniet aut voluptatem voluptatem et ut provident. Nostrum soluta dicta qui voluptates. Repellendus facilis quas cupiditate provident ab ipsam dolorem esse. Sed voluptatem et et aut sint.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Mon May 11 2020 04:44:46 GMT-0700 (Pacific Daylight Time),Itaque ratione repudiandae earum cumque. Quae rerum iure eveniet reprehenderit voluptatibus provident ipsam enim ut. Non harum doloremque iste. Eaque dolorem odit architecto assumenda dolorum molestias autem.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Wed Apr 29 2020 07:11:21 GMT-0700 (Pacific Daylight Time),Aut perferendis id rerum ducimus maiores. Dolores eos eum in ab dolore. Perferendis voluptates tenetur ducimus totam recusandae non aperiam doloribus. Atque velit quia ut culpa dolorem.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Thu Feb 20 2020 22:11:36 GMT-0800 (Pacific Standard Time),Accusamus quia reiciendis cumque ipsum reiciendis atque delectus. Sapiente enim sapiente necessitatibus voluptas ullam. Sed qui numquam consequatur eveniet sint nesciunt.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Mon Jan 13 2020 07:47:06 GMT-0800 (Pacific Standard Time),Repudiandae nemo maxime delectus officiis doloribus nemo cum distinctio nihil. Quo vel sed fugiat nam placeat asperiores similique eius. Id delectus nostrum aut aut qui repellat ratione. Qui tempora reiciendis quas. Corporis beatae velit totam.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Wed Jan 08 2020 13:08:14 GMT-0800 (Pacific Standard Time),Corporis laborum ea est quia doloremque dignissimos sed. Unde quam odit. Et qui non tempore consequuntur eligendi. Voluptas nobis nobis cumque qui et dolorum. Occaecati aut reprehenderit quia recusandae. Incidunt dolorum velit sit cupiditate et quo quia rerum.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Thu Feb 20 2020 03:10:39 GMT-0800 (Pacific Standard Time),Quasi suscipit est. Quod dolor doloremque. Perspiciatis sequi hic nihil occaecati sed quos eveniet dolor quis.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Sun Feb 09 2020 09:16:42 GMT-0800 (Pacific Standard Time),Et enim explicabo laboriosam non temporibus neque voluptatem ex. Est impedit perspiciatis quis. Et cumque aliquid provident quis est.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Wed Jan 15 2020 22:52:39 GMT-0800 (Pacific Standard Time),Necessitatibus voluptas ut voluptatum soluta porro alias. Laboriosam ea qui rem sed recusandae iste commodi sit quidem.,2.1,2.2,2.3,2.5,2.7,2.8,71
71,Fri Jan 24 2020 15:14:07 GMT-0800 (Pacific Standard Time),Est fuga aspernatur in molestiae eos. Necessitatibus nemo rerum est. Ea excepturi quo incidunt impedit explicabo aut. Quod dolores consequatur commodi aut neque.,3.1,3.3,3.4,3.5,3.7,3.9,71
71,Wed Jan 08 2020 08:52:04 GMT-0800 (Pacific Standard Time),Aut placeat omnis repellendus aut perferendis ullam omnis explicabo. Earum quia aut. Eius quas sint quisquam consequatur enim voluptatem consequuntur officiis odit. Error dolorum qui dolorum eum. Provident ratione eius enim accusantium consectetur aspernatur. Corrupti porro recusandae nihil aut quia.,1.2,1.4,1.6,1.7,1.8,1.9,71
71,Mon Feb 17 2020 03:29:56 GMT-0800 (Pacific Standard Time),Velit possimus fugit omnis officia et distinctio quod quas eum. Eum ipsam ullam molestiae similique in incidunt.,2.1,2.2,2.3,2.5,2.7,2.8,71
72,Fri May 08 2020 16:39:39 GMT-0700 (Pacific Daylight Time),Iusto cupiditate iste ut quasi commodi. Unde ut reprehenderit nam. Facilis dolores repellendus. Voluptatem at ipsam fugiat ipsum dolorem sed sit facere et.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Sun Apr 26 2020 01:44:18 GMT-0700 (Pacific Daylight Time),Consectetur repellendus asperiores optio ut ad et sint sed expedita. Culpa dicta nisi sunt non totam placeat veniam illo. Deleniti nobis dignissimos nulla optio a modi odit. Molestias reprehenderit debitis perspiciatis.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Sun Apr 05 2020 09:07:29 GMT-0700 (Pacific Daylight Time),Qui omnis dolorem velit illum non similique. Voluptatibus sed sed nihil nihil. Iure iste nesciunt. Ut explicabo eum repudiandae. Dignissimos dolor animi quod deleniti corrupti debitis delectus quis alias.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Mon Feb 24 2020 22:43:41 GMT-0800 (Pacific Standard Time),Consequatur alias quo eos sed amet. Sed numquam id eos ipsam. Doloribus fugiat qui. Distinctio in magni sit.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Sat Jan 04 2020 18:24:11 GMT-0800 (Pacific Standard Time),Nisi recusandae voluptates dolorem et. Dolor consequatur dolore in expedita et quia. Est molestiae eum tenetur. Non quia eveniet. Consectetur eos voluptas illum.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Sun May 24 2020 16:46:34 GMT-0700 (Pacific Daylight Time),Harum qui modi dignissimos iste amet aspernatur. Et incidunt nihil voluptates. Aliquid dolores nesciunt amet adipisci dolor aspernatur pariatur autem nisi.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Thu Mar 05 2020 18:34:48 GMT-0800 (Pacific Standard Time),Nihil molestias cum non est aut maxime suscipit. Quis iure qui quae ipsam sunt ipsum molestias. Voluptas rerum quidem maxime consequatur earum libero. Ea et dolores rerum esse accusantium cumque id.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Sat Mar 14 2020 13:07:30 GMT-0700 (Pacific Daylight Time),Omnis voluptatibus voluptatibus nulla et amet. Qui rerum aspernatur veritatis pariatur aut.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Wed Feb 26 2020 18:34:48 GMT-0800 (Pacific Standard Time),Velit inventore ad laborum suscipit et a asperiores numquam nisi. Laboriosam et id alias molestias modi cum. Maxime officia praesentium. Corrupti unde id optio accusamus qui non dolorum. Explicabo praesentium velit architecto officiis.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Sat Feb 22 2020 21:25:55 GMT-0800 (Pacific Standard Time),Labore ducimus dolores et autem reprehenderit sit. Recusandae et placeat cupiditate repellat consectetur eos mollitia. Nisi beatae porro quo itaque repudiandae.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Wed Mar 25 2020 21:47:46 GMT-0700 (Pacific Daylight Time),Et amet eum omnis. Aut pariatur iste ipsum temporibus esse doloremque facere. Reprehenderit perferendis debitis rerum voluptate qui earum odio.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Mon Apr 20 2020 13:38:01 GMT-0700 (Pacific Daylight Time),Et vero aut dolores est at voluptas et dolorem voluptas. Tenetur minima nobis totam ut. Placeat odio doloremque dolore nihil consectetur dolores at ut.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Sat Mar 07 2020 13:55:16 GMT-0800 (Pacific Standard Time),Sint occaecati similique. Eum impedit et velit sint quo neque. Sapiente officia quia.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Sat Mar 14 2020 10:30:36 GMT-0700 (Pacific Daylight Time),Est corrupti suscipit voluptatem assumenda aperiam ipsa harum dicta. Corrupti laboriosam velit dolores nihil ut et consequuntur cumque. Et voluptatem rerum dicta expedita tenetur dolor sit aperiam. Quaerat dolor inventore id voluptas eos possimus libero enim. Distinctio facilis voluptatem quibusdam sint et et fuga quia. Quas voluptates et amet aut sit sed hic non.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Tue Jan 28 2020 12:36:06 GMT-0800 (Pacific Standard Time),Enim blanditiis sit eum quia earum fugit. Qui enim et.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Mon Jan 13 2020 22:41:22 GMT-0800 (Pacific Standard Time),Maiores cum sed. Et unde hic corrupti.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Wed May 13 2020 08:48:37 GMT-0700 (Pacific Daylight Time),Cupiditate eum et necessitatibus voluptatem. Eum provident maxime. Quas sed fugit quas veniam deserunt quidem omnis expedita. Quia eos itaque natus maxime tempore cum nemo. Fugiat recusandae architecto velit autem sed distinctio quis ut. Libero sapiente numquam.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Fri Feb 07 2020 05:16:16 GMT-0800 (Pacific Standard Time),Nihil eveniet recusandae eaque molestiae necessitatibus aut sunt autem. Vero eum culpa non id aut esse in voluptatem et. Corporis veritatis eius numquam et sunt ad saepe. In repellendus nam omnis rerum magnam repellat. Et odit tenetur et vitae.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Sat Mar 28 2020 13:51:53 GMT-0700 (Pacific Daylight Time),Magnam sit sit fuga eius dicta eaque et. Magni et iusto nisi sunt. Magni dicta porro quod.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Tue Apr 21 2020 01:28:58 GMT-0700 (Pacific Daylight Time),Quibusdam cum ab. Ut est qui tempore a. Sapiente voluptas modi rerum exercitationem molestias. Nam soluta delectus asperiores culpa nobis aperiam.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Tue Mar 24 2020 14:57:35 GMT-0700 (Pacific Daylight Time),Sequi a iure minus est. Minima optio necessitatibus mollitia quia natus repudiandae.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Sun Mar 08 2020 18:02:58 GMT-0700 (Pacific Daylight Time),Nam molestias et earum sapiente ea. Asperiores ut omnis assumenda. Quibusdam quaerat doloribus omnis sed saepe illum a. Est earum occaecati est voluptatem.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Thu Jan 02 2020 22:18:28 GMT-0800 (Pacific Standard Time),Ducimus fuga quia provident et enim eligendi facere. Aut libero et.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Fri Apr 03 2020 05:30:40 GMT-0700 (Pacific Daylight Time),Ut qui repellendus. Dolore sunt porro est. Qui est iure. Aliquam commodi quis sit qui sint aliquam sed eaque. Repellendus aliquid ex incidunt incidunt asperiores perferendis dolorem et qui. Maiores praesentium qui non est est soluta voluptates saepe.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Sat Feb 08 2020 18:10:32 GMT-0800 (Pacific Standard Time),Qui debitis corrupti totam magni cum adipisci dolores debitis nemo. Ad voluptatibus iste.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Wed Apr 22 2020 15:33:16 GMT-0700 (Pacific Daylight Time),Tenetur et sint nihil sint doloremque dolore. Et tempora similique eum iure. Et dolores in.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Sun Jan 12 2020 00:22:15 GMT-0800 (Pacific Standard Time),Possimus illo voluptas consequatur reprehenderit qui. Et vero ab quod odit.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Wed Feb 19 2020 09:23:31 GMT-0800 (Pacific Standard Time),Nemo et repellat. Consequatur dolores occaecati odio et aliquam a id. Quae vel necessitatibus facilis consequatur ut. Omnis commodi necessitatibus nisi fuga aut molestiae exercitationem. Dolor quod temporibus cumque magni et aliquam a ut quidem. Nostrum dolorum vitae dolorum nemo porro atque qui quia.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Fri Mar 20 2020 10:00:48 GMT-0700 (Pacific Daylight Time),Culpa soluta beatae optio sit non inventore. Ut a et sit et nam non aut reiciendis voluptatem. Quisquam est eligendi aut voluptate est suscipit distinctio et. Animi aspernatur iste consequatur.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Sat Mar 21 2020 08:04:21 GMT-0700 (Pacific Daylight Time),Optio culpa laboriosam minima sed ad perferendis. Quam est qui accusamus ut voluptate voluptates et impedit. Consequatur inventore hic labore voluptatem ut enim culpa. Quia natus fugiat velit repudiandae velit dolorum velit. Delectus cumque numquam fugit.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Tue Mar 31 2020 18:14:11 GMT-0700 (Pacific Daylight Time),Id corrupti aut nulla sed in officia quas aspernatur dolore. Aut sed eos voluptas.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Mon May 25 2020 10:36:51 GMT-0700 (Pacific Daylight Time),Et et velit labore nihil est quia perferendis velit. Ut aut nihil quam quam minima corrupti. Officia eligendi rerum. Nostrum id expedita. Molestiae nemo corporis nulla vero perspiciatis eum quia. Cupiditate harum nihil.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Thu Mar 12 2020 01:01:46 GMT-0700 (Pacific Daylight Time),Dolorem accusamus autem laboriosam aut necessitatibus officia iusto quibusdam. Vel est autem explicabo ratione a. Ut non cumque. Harum soluta omnis blanditiis quaerat voluptates aut.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Mon Feb 03 2020 17:54:09 GMT-0800 (Pacific Standard Time),Suscipit et nostrum. Maiores consequatur autem. Voluptatum cumque vel ipsa. Saepe omnis molestiae ex tempora iste voluptas rerum suscipit.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Tue May 26 2020 18:23:34 GMT-0700 (Pacific Daylight Time),Deserunt nostrum est rerum quasi magnam est aut. Iusto mollitia mollitia quidem qui magnam. Dignissimos qui iusto. Delectus suscipit soluta qui eius blanditiis ipsa delectus et. Sunt nulla harum dolore similique ipsum labore quibusdam.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Wed Apr 29 2020 05:58:53 GMT-0700 (Pacific Daylight Time),Suscipit facere ea quia libero repellat impedit. Qui officiis accusamus earum et quam et quasi. Id quia ut temporibus voluptatem architecto.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Wed Apr 29 2020 20:55:30 GMT-0700 (Pacific Daylight Time),Vel id et. Sunt sed voluptate sit assumenda est dolorem deserunt officia. Provident aliquid necessitatibus ullam necessitatibus aut tempore esse error. Quia sed architecto illo voluptatibus aspernatur. Voluptate dignissimos id eius quia omnis eum. Consequatur minima maxime et.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Mon Mar 16 2020 11:27:12 GMT-0700 (Pacific Daylight Time),Quis eum natus voluptates non ut cum sed saepe. Qui explicabo rem quas. Omnis voluptatem voluptatibus et neque.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Sun Apr 26 2020 17:13:02 GMT-0700 (Pacific Daylight Time),Ex ipsam vero nemo recusandae. Iste culpa atque officiis enim et ea reprehenderit et. Et porro quis eligendi.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Thu May 21 2020 17:16:03 GMT-0700 (Pacific Daylight Time),Quae praesentium eum commodi ducimus maxime rem. Et dicta vel. Quas aut earum sequi doloribus optio. Consectetur mollitia ducimus et architecto rerum at. Qui sunt at reiciendis omnis deserunt reiciendis.,3.1,3.3,3.4,3.5,3.7,3.9,72
72,Sun Feb 16 2020 11:41:53 GMT-0800 (Pacific Standard Time),Sint cupiditate dolorem. Atque deserunt placeat explicabo voluptatem. Ut doloribus et voluptas qui nam quae nisi quia voluptatem. Saepe voluptatem placeat quia quasi recusandae et harum vero a. Asperiores quam provident aut et maxime et.,1.2,1.4,1.6,1.7,1.8,1.9,72
72,Wed Jan 15 2020 15:58:38 GMT-0800 (Pacific Standard Time),Iste ut possimus veniam ut. Ad laudantium qui. Quasi nisi rerum voluptates delectus qui doloremque ea. Iusto maxime quis est. Et repudiandae incidunt voluptas dolor molestiae.,2.1,2.2,2.3,2.5,2.7,2.8,72
72,Mon Apr 20 2020 01:47:20 GMT-0700 (Pacific Daylight Time),Eligendi veritatis nobis temporibus sapiente rem molestiae voluptas consequatur. Amet quis vero ratione.,3.1,3.3,3.4,3.5,3.7,3.9,72
